comment,author,publishedAt,likeCount
Nape gibran yg sebok dgn mknn  gratis??? Ini dgn jelas sudah ade menteri2 ketua2 pengawal..ketua lurah yg urusi mknn bergizi,@mjmu1707,2024-12-05T08:58:28Z,0
"pak presiden suami saya pemulung, tapi kita keluarga tida dpt PKH KIP atao pun yang lainya.. ada dapat kis tapi sekarang SDH tida aktif lagi, gimana ini pak😢",@WurYanti-r3t,2024-12-05T08:07:27Z,0
"Bisa cukup rp.10 ribu tu bisa cukup asal dananya disalurkan langsung k rekening sekolah,j",@RuslanMukaram,2024-12-05T07:05:08Z,0
Alhamdulillah bisa meringankan beban rakyat kecil,@SaminiMini-t4l,2024-12-05T06:56:17Z,1
Makan 10 ribu di padang udah enak pakai ayam dan ikan juga dikasih sayur juga,@SaqueenNa-e7p,2024-12-05T06:07:48Z,0
Iyaa udaah jangan makan gratiss klo enakan di padang wkwk,@GunturWagner12,2024-12-05T09:01:16Z,0
"@GunturWagner12  kata tidak cukup 10 ribu makan apa, tetapi 10 ribu di padang udah enak",@SaqueenNa-e7p,2024-12-05T09:07:13Z,0
"Siap pak Presiden, terimakasih Pak, rp 10000 sudah sangat terimakasih, anak anak di sekolah sudah di bantu dengan makan gratis",@Kasimin-c8b,2024-12-05T03:25:43Z,3
Ditempat ku cuma dapat krupuk,@AlJo123-kb9dj,2024-12-06T20:39:11Z,1
@AlJo123-kb9dj  kita biasakan bersyukur atas rizki sekecil apapun nilainya,@Kasimin-c8b,2024-12-07T10:04:46Z,0
"Program mkn siang gratis 
Melalui catering atau masak dapur umum",@ArsadArsad-kb7ui,2024-12-05T02:19:45Z,0
"Tujuan awalnya kan adalah dalam rangka stunting, apakah dari 10rb itu ini solusi?",@meitanti463,2024-12-04T17:07:27Z,0
Ini baru namany tepat  janji bersyukur bisa mkn gratis buat anak anak indonesia,@EmakAzmi-t6t,2024-12-04T16:42:26Z,2
"Makan siang gratis Nanti jadi korupsi berjamaah, dari pemerintah 10.000 tapi sampai dibawah pasti makin kecil, potong sana potong sini belum pihak pengambil proyek atau catering ambil untung sampai ke anak2, paling gede 7 000 sampai 8000 dapat apa.",@YatiSukiman60,2024-12-04T14:41:31Z,0
Dpat krupuk rempeyek dgan nasi putih,@roziqkluctfijaya3544,2024-12-04T12:54:17Z,0
Barang gratis ya disyukuri aja.,@atiekatiek5098,2024-12-04T10:46:19Z,0
"Keputusan Prabowo Rp 10rb untuk makanan bergizi gratis itu mohon dibaca sebagai anggaran yang disediakan pemerintah sebesar 10rb/hari. Tentang kandungan gizinya, yang menentukan bukan Prabowo, tetapi ahli gizi. Ahli gizi menetapkan menu makanan yang memenuhi standard gizi, tapi tidak menentukan harganya. Seandainya 10rb tidak bisa memenuhi standard makanan bergizi kan pemberian makanan bergizi gratis tidak setiap hari, bisa seminggu 2 kali saja, toh sebenarnya para siswa tidak dalam kondisi darurat gizi, orang tua murid banyak yang mampu memberikan menu makanan bergizi kepada putra-putrinya. Seandainya program ini batal, rakyat tidak akan memasalahkan sampai demo ber-jilid2..",@herusudarnoto7723,2024-12-04T10:14:06Z,0
"kalo untuk masak sendiri bisa cukup 
misalnya untuk sekelas murid nya 30 orang. titip aja ke orang tua murid buat menu untuk anak sekelas . bukan beli nasi box di warteg/ nasi Padang",@TriRochmaningsih,2024-12-04T09:54:05Z,0
Nasi pecel + satu gelas air.,@Nadnaf-ln6oe,2024-12-04T09:32:35Z,0
"dapet nasi kuning orek tempe mentimun ma gorengan 😅
cukup sih....
bgizi ? .... mbuh 😂",@BasicGuy,2024-12-04T09:12:58Z,0
"Bersyukur baru presiden prabowo dan Gibran memperhatikan gizi makan gratis.. bukan seribu dua ribu yg di kasih makan,puluhan juta yg di kasih makan,Di Berkati selalu Prabowo Gibran",@AgusUlaan,2024-12-04T09:00:23Z,0
"Pak warung ku makan kecil,, pengen dapat pesenan tiap hr dri Bpk 😢😢😢jw timur hadirrrr",@AnaSulis-y9c,2024-12-04T08:50:10Z,0
"nasi pecel delapan ribu di desaku di warung, porsi banyak,,, makan gratis tinggal kita bersyukur Alhamdulillah, sehat selalu presiden ku❤❤❤",@cantikaleng349,2024-12-04T08:42:27Z,3
"10 rb turun 😅😅😅😅😅
Dibawah tinggal 4 rb 😂
Belum kepotong ppn 😢
Wujudnya cilok sebiji 😮",@sudisamiyono7850,2024-12-04T08:39:28Z,0
10ribu nasi Padang,@M.FachrudinUdin,2024-12-04T05:57:05Z,0
"Buat dapur seperti pondok pesantren seperti jasa boga inasalah cukup 10ribu,harga pertalite satu liter",@M.FachrudinUdin,2024-12-04T05:55:48Z,1
"Contoh menu bergisi 10 rb...
Nasi/pengganti  4 rb
Lauk. 3,5 rb
Sayur 750 
Bumbu 500
Bungkus 250
Lain2   1 rb",@isban8327,2024-12-04T05:50:35Z,0
Didaerahku citeureup bogor masih bs makan nasi padang 10k bahkan bs daging,@selvierachmasri4860,2024-12-04T05:15:59Z,0
Mudah mudahan  sampai rkyt tetap hrg 10 rb.  Karena yg dikhawatirkan dr atas banyak oknum yg serakah di potong biaya ini itu sampai bawah gak sampai 10 rb.,@SusilowatiSusi-ih1nh,2024-12-04T04:47:45Z,0
"Sebenarnya solusinya itu sangat mudah kalau mau benar2 bekerja sama kalau pemerintah pusat kasih 10rb buat apa pemerintah provinsi,walikota dan kabupaten suruh bantu jg perdaerah anggaran gubenur 5rb wali kota 5rb terus kabupaten 5rb ini yg di namakan sama2 ikut menanggung ke sejahteraan makan gratis jgn di bebankan semua pd pemerintah pusat buat apa itu provinsi gunanya buat apa,apa cuma nonton aja",@ekosulistyos8294,2024-12-04T04:38:23Z,1
"dukung gua jd gubernur DKJ, RAPBD akan dipilih lewat petisi makan siang 😎👍 caranya, bubarkan DPRD, dan akan diganti dgn netizen, upload RAPBD di website petisi makan siang , beserta TPS berupa tempat makan siang, beserta tanggal kadaluarsanya, token makan siang akan dibagikan ke seluruh pemilik ektp di website tsbt, tiap TPS akan mendapat intensif sebesar Rp 15rb tiap ada yg makan siang, jika koin terkumpul sebanyak target sebelum tgl kadaluarsa, maka RAPBD akan cair pd tgl kadaluarsa tsbt 😎👍 jd anak sekolah itu utk dewasa dan anak-anak yg sekolah tatacara mengikuti proaesur ini, sedangkan ibu hamil adalahnl perancang RAPBG 👈",@oholaoholiba6467,2024-12-04T03:18:41Z,0
Dapat perhatian khusus pak Prabowo ountuk anak anak indonesia❤❤..mau anggaran berapa aja penting benar semua sampai ke tangan anak indoesia tidak dikorupsi partai nazkal ..dan penting indoesia. Mulai bebenah fokus full ke rakyat❤..🎉keren presiden kami❤,@ettiMei-or5mt,2024-12-04T00:51:27Z,0
Insyaalloh 10 rb bisa.... masaknya kls banyak.... Syukuri semoga niat baik terwujud,@titihodijah5566,2024-12-04T00:27:14Z,0
"Tempt.sy.mie rbus +tlor aj 15 000 rp 10 rp bu2r aym ,nsi dn bla2 mngkin dpt 10 rp 🎉",@keluargabintang8567,2024-12-04T00:17:00Z,0
Dapat sisa makanan yang menempel di gigi anak didik,@Eryadi-d1q,2024-12-03T23:45:31Z,0
Dapat pahala sabar🔥🔥🔥😊,@theredantares5080,2024-12-03T23:38:52Z,1
"Memang sudah salah perhitungan dari awal. Hasrat ada tapi kemampuan.tak ada.
10.000 terlalu naif bila kita mengharap dapat makanan yang penuh gizi. Wahai para pemimpin kami berpijaklah ke bumi yang nyata. Kenalilah nilai uang kita sebenarnya . Sesekali jadilah rakyat kecil sebenarnya. Jangan datang ke pasar layaknya sedang berwisata.",@youdi1235,2024-12-03T23:19:27Z,0
Cepetan miskinkan koruptor UANG BUAT RAKYAT MISKIN  ASAL SERIUS PASTI BISA  gitu aja kok repot,@deadea7123,2024-12-03T22:58:10Z,4
faktanya...nanti tekor...10 ribu kurang....,@hendrastoto9502,2024-12-03T22:45:38Z,0
Bandinginnya harus di semua daerah dong...Krn harga berbeda-beda...,@etenpurnama3237,2024-12-03T22:00:16Z,0
"Di Pondok pesantren Jombang, anak saya 500 ribu sebulan 3x makan/ hari. 
Berarti sekali makan 6 ribu",@asmahvcorumah239,2024-12-03T20:15:52Z,0
"Mas, Gibran pengalaman di catering, pasti cukup 10 ribu",@asmahvcorumah239,2024-12-03T20:10:22Z,1
"bukan dapat apa dengan 10 ribu , bersyukurlah kita masih bisa menikmati makan gatis untuk kita menjadi sehat , trima kasih pak prabowo insyaallah bpk dan semua jajaran diberi kesehatan dan dlm lindungan Allah swt ..",@TaufikHidayat-zx6pq,2024-12-03T19:14:44Z,12
"10 ribu kasih cair nya , perbulan jadi 300 ribu per anak",@Sumarsihasih12,2024-12-03T18:21:20Z,0
Kalau dikasih cair nanti ujung2nya bukan buat makan anak2 malah dipake yang lain toh?,@LeoamoriAmor,2024-12-04T04:43:17Z,0
🤔,@azmianto8276,2024-12-03T18:14:26Z,0
"Bawa piring dan sendok sendiri, makanan prasmanan cadong",@HarryCerahBahagia,2024-12-03T17:42:43Z,0
Bumbu nya pasti kurang rasa nya karena bumbu juga lumayan mahal,@HarryCerahBahagia,2024-12-03T17:40:05Z,0
"Makanan bergizi 10rb, ya ala kadarnya, mngkin tdk bnyk perubahan di menunya. Kemungkinan ketemu menunya itu lagi itu lagi. Klo 15rb sdikit kemungkinan variasi menunya msh lbh bnyak.",@bilikcorp736,2024-12-03T17:16:55Z,0
Kenapa ga para menteri dan DPR aja dijatah 10ribu buat makan.,@key3405,2024-12-03T17:14:39Z,1
"Awalnya makan siang geratis

Kemudian Makan bergizi gratis
sekarang Rp.10
Lama2 tanggung sendiri.
Hakirnya kita kena prank😂😂😂",@DakonLii-077,2024-12-03T16:20:27Z,0
Kagak ikut dapet makan ya bro? Pantes sewot 😂,@LeoamoriAmor,2024-12-04T04:40:31Z,0
Maksudnya di masak prasmanan gitu hitung hitungnya🎉🎉🎉🎉 bukan perpaket,@MaetreGata,2024-12-03T16:12:17Z,1
Kalau yg di kunjungi pak wakil presiden itu satu porsi harga berapa ...,@muhkamiludin1298,2024-12-03T15:30:49Z,0
Dapat cap cai sama pisang satu,@muhkamiludin1298,2024-12-03T15:27:37Z,0
"Kadung janji barang di hitung kolep anggaran,,, belum hutang warisan mulyono 8000 trilyun",@msto6418,2024-12-03T14:51:14Z,0
"Intinya 10 bukan Nasi beli lo ya. Tapi 10 ribu ini masak sendiri oleh Tim. Sm dg istilah ini keluarga bawa75 ribu ke warung 2 ank 2 orang tuwa tidak cukup, tapi 75 dengan masak sendiri drmh bs buat 4 Anggota kluarga.",@BahroniAhmad,2024-12-03T14:44:25Z,0
"Ya udah coba di hitung,tambah buah dan UHT,kemarin2 lebih dari 10rb,sekarang 10rb,",@BOSchanel-zU1,2024-12-03T17:52:45Z,0
@BOSchanel-zU1  masaknya tdk cm  1 piring pak. Banyak kan? Itu yg bikin ringan,@BahroniAhmad,2024-12-04T01:29:18Z,0
"@@BahroniAhmad ya paham,ga mungkin kan di masak oleh tim,masak cuma sepiring,ada2 aja lo haha,",@BOSchanel-zU1,2024-12-04T02:58:57Z,0
"2,7 juta gimana ngitungnya...30 ribu dlm sehari sebulan 2,7 juta",@putra_arcchaell3911,2024-12-03T14:12:27Z,0
Mana ada cuma makan  mie .telur...ya susah negara ne...jadi jangan lagi dijajah daerah yang penghasil emas dan batu bara kelaparan,@andachannel2898,2024-12-03T14:07:19Z,0
"ada gambar pisangnya, ckck makan apa isinya 10rb..  pinter belum tentu, kenyang engga, ini program ganjal perutlah",@swigadp,2024-12-03T14:06:28Z,0
Mustahil jangan mimpi 10 ribu rupiah sehari dpt makan bergizi. Coba ahli gizi minta pendapatnya yg jujur. Jangan asal asalan,@arianto5628,2024-12-03T13:51:00Z,0
Klo orang kaya tadapat apa apa.tpi bagi orang miskin itu sangat berharga.makannya jgn mikirin orang kaya.dari pada nga ada yg kasi.bagi orang miskin itu sangat berterima kasih dari dulu pun tak pernah ada yg bagi.baru kali ini presiden perhatian kepada rakyat,@RedmiMeru,2024-12-03T13:40:41Z,14
"Ya betul seharus nya bersyukur aja , bagi orang kecil ini sngt membantu",@igmstorecirebon6624,2024-12-08T01:39:46Z,1
Terus siapa yg menyiapkan makanan itu? Pihak sekolah atau  ada pihak lain.,@MasaSaba-r5u,2024-12-03T13:35:10Z,0
Yah cukup nasiputih telur ceplok kasi garam yg banyak kenyang dah jangan harap gisi atau protein.,@MasaSaba-r5u,2024-12-03T13:28:46Z,0
Apalagi di luar Jawa harga2 lebih mahal.,@srisuhartati271,2024-12-03T13:04:26Z,1
Ya kita doa kan aja tujuan mulia pak presiden lancar.,@wasidihadi9984,2024-12-03T12:51:15Z,0
"Wah luar biasa pak Hariko memberi wawasan soal makan gratis terima kasih pak hariko semoga panjang umur, dan juga program makan gratis muda2han para mahasiswa di indonesia tambah cerdas sbagai generasi penerus😮😮😮😅",@yaaromendrofa1353,2024-12-03T12:49:30Z,2
Hahaha 10 ribu itu  yah lebih dari cukuplah bisa di rinci aja nasi secentok 3 rb lauk pauk sayur kangku 3 rb tempe goreng 3 rb teri 1rb komplitkan di sukuri aja,@yaaromendrofa1353,2024-12-03T12:33:30Z,0
"Buah sama susu ga ke hitung,sendok emang ga beli dll,bukan masalah tidak bersyukur,awalnya berapa,sekarang jadi 10rb,ok misal cukup,apakah di semua daerah cukup segitu,",@BOSchanel-zU1,2024-12-03T17:55:00Z,0
Pak prabowo kok kayak gak semangat gtu yaa.... Desil2 itu mksudnya desa2 kah? 😂,@luvlyhubby,2024-12-03T12:11:13Z,0
"Di Wonosobo, Jawa Tengah, 10.000 cukup untuk : 1 porsi Kupat Tahu, 1 porsi kupat lotek (pecel), nasi sayur + telor.",@budipurwanto3004,2024-12-03T12:00:34Z,0
"Ya paham saya,kalau di wonosobo cukup lah,tp belum sama susu UHT bos,kalau pun tanpa susu,di kota besar cukup ga,blm di papua dll,kalau daerah jateng masih lah,tp kan ini program tidak cuma buat wonosobo,apa lg anggaran awal bukan 10rb,anggaran awal itu lebih",@BOSchanel-zU1,2024-12-03T17:49:09Z,0
Kalau kita cermati di sekolah ada susu UHT ada buah bos hehe,@BOSchanel-zU1,2024-12-03T17:50:50Z,0
"BISA AMBURADUL PROGRAM INI ,KARENA BANYAK TANGAN , DAN SELERA ANAK TAK SAMA ,LEBIH MENGENA 10.000., UNTUK TAMBAHAN UANG SAKU .",@maimuna3666,2024-12-03T11:48:10Z,0
Menurut saya dr pada 10 ribu rupiah ad 4 atau 5 anak angguran belikan saya bahan sayuran untuk makan 1 hari mereka itu kn keliatan bergizi,@samrohadi2554,2024-12-03T11:37:56Z,0
Prigrame taek oleh raek,@josandi3033,2024-12-03T10:48:28Z,0
Oleh taek,@josandi3033,2024-12-03T10:47:56Z,0
"Dikasih gratis udah bersyukur yg penting anak belajar kontrensasi gk kekerebekan beteng,",@JhonBruce-xu6um,2024-12-03T10:47:36Z,1
Tetap anaknya anak abah.. Ikut mkan.. 😂 😅,@Iway_sri,2024-12-03T10:44:54Z,0
"Sementara mkn bergizinya telur sm nasi aja dulu ya , susu sama buah nya th berikutnya",@dedywillianto7387,2024-12-03T10:43:08Z,1
Nasi + daging sapi + omelet + gurame bakar + kentang goreng + apel puji + susu murni manis.... Anggaran 10 rb jika kurang bon dulu.....😂😂😂,@Seukeut,2024-12-03T10:39:12Z,4
Halu.....,@mselamet2501,2024-12-03T11:39:56Z,1
@mselamet2501  opo ? Palu ?,@Seukeut,2024-12-03T12:18:36Z,0
nasi Padang di tempat ku 10 rb bisa request pake ayam / ikan/ telur  lalap sambel cukup untuk porsi anak bergizi 😊,@IkaPrasetiya,2024-12-06T12:48:24Z,0
Makin ngawur aja nih 10 RB makan bergizi?,@autosonic5499,2024-12-03T08:27:11Z,0
"Dikampung,pelosok gk nongol mkn gratis",@JodiJaya-qe2lw,2024-12-03T07:15:13Z,0
Puyeung ya😂😂😂Kalau sudah buka buku catatan Utang Negara yg di buat Srimulyono😂😂😂10.000 dapat apa ?😂😂😂 belum lagi di potong di tengah jalan di tambah lagi PPN Naik 12 %.😂😂😂😂,@hardian9369,2024-12-03T07:13:32Z,0
"Rkyt lo kadalin,lg,emang gizi apa ksh nasi uduk hrga 10 rb",@JodiJaya-qe2lw,2024-12-03T07:07:18Z,0
Anggaran buat makan pas rapat kerja saja 12rb. Klu makan bergizi gratis 10rb itu sdh cukup nilai gizinya.,@RikeUnyil9,2024-12-03T06:50:00Z,0
Mendingan dihapusin  aja program  makan gratis 10 ribu ini  dari pemerintah ..dari pada ribut2 ..kasih makan gratis 10 ribu  aja mau nya enak..suruh masak sendiri .. (org yg ga besyukur .gitulah ..,@BabehR-by9sh,2024-12-03T06:48:19Z,1
"setuju, asalkan anggaran buat konsumsi rapat2 pejabat juga maksimal 10ribu",@fiedhmwn05,2024-12-03T06:48:00Z,0
"Apaan bang kalo pejabat mah dessert 1 aja bisa nyampe 25k blom lagi menu utamanya, kadang aja ada bagi” haagen dazs(ice cream 50k’an)😂",@hfzian4751,2024-12-03T11:04:45Z,0
Makan gratis dr pemerintah aja byk yg mencibir meprotes  nya (dgn harga 10 ribu dapat apa ..)memurut saya dapat apa.. ya makan apa lah .10 ribu pingin nya makan enak bergizi .udah kenyang dah bersyukur ..ya bisa aja kalau itu 10 ribu dollar $$ US ...org yg ga  bersyukur gitulah ...padahal gratis ga bayar ga  masak sendiri ...,@BabehR-by9sh,2024-12-03T06:44:05Z,0
"Kocak lo haha,tulisannya makan bergizi gratis,10rb pengin makan enak bergizi,bilang sono ke yang punya aturan,kalau mau yang kenyang,ganti aja makan kenyang gratis,jangan makan bergizi gratis hehe,10rb pengin bergizi,kemarin2 itu bukan 10rb tp lebih,dan sekarang di ubah jadi 10rb,paham ga",@BOSchanel-zU1,2024-12-03T17:57:32Z,0
"Asalkan yang punya cateringnya amanah 10rb sudah cukup, anggaran makan karyawan pabrik tempat saya bekarja aja 7rb sudah dapet nasi, telor+sayur.",@hmdaida28,2024-12-03T06:34:52Z,0
Loe aja yg borong itu proyek..,@kameradhaizel579,2024-12-03T06:41:23Z,0
@kameradhaizel579  boleh,@hmdaida28,2024-12-03T08:44:12Z,0
Kalo kerja sama pemerintah di pikirkan juga mba .  Pajak catering   10%di daerah dan pajak PPh 2-4%. yang wajib di bayar catering.. kecuali catering di gratiskn. Ga bayar pajak.,@budidina4792,2024-12-03T15:49:50Z,0
"Mulai Ngawur.. 
10rb Tapi Menu Bergizi, darimana Rumusnya? Apalagi yg di Luar Pulau Jawa bahan pokok 3x lebih Mahal dari Jawa. 
100% Yakin Hanya Berjalan 3bulan,Setelah itu Menu nya Bermasalah.",@indrasetyawan5372,2024-12-03T06:33:39Z,7
Ada rumusnya Prasmanan😂😂😂😂😂,@MaetreGata,2024-12-03T16:11:41Z,0
Betul bro. Keknya petinggi di Jkt tak tau realita harga kebutuhan pokok sebenarnya di wilayah wilayah negara.,@youdi1235,2024-12-03T23:21:23Z,0
Ada rumusnya... Ambil 3 bayar 1,@theredantares5080,2024-12-03T23:36:53Z,1
mungkin aja itunganya pakai rumus ala restoran ayce,@dumballa-t6p,2024-12-04T04:51:47Z,1
@@indrasetyawan5372 10 k cukup... Apalagi bahan2 pangan lewat swamsebada npangan prabowo,@MaetreGata,2024-12-04T04:58:32Z,0
Hrg beras murah berstandart unggul hrs lbh diprioritaskan drpd mkn gratis !!!,@nanangpurnomo3207,2024-12-03T06:28:34Z,1
Nasi + daging sapi/ayam/ikan + sayur + buah + susu mantabh 👍👍👍 kalau nanti kurang dari itu ya anggap aja namanya juga gratis,@arieyanda,2024-12-03T06:24:13Z,0
"Mentang2 geratis pak2...telor
Beras.aja udh mahal.",@IntanRs-f8j,2024-12-08T08:51:38Z,0
Kalau gak mampu setiap hari bisa 3 hr dalam seminggu asal menunya sangat baik. 10 rb per anak perhari itu sdh sangat besar  dibanding anggaran BOS persiswa per tahun.,@wawanangkasawan4352,2024-12-07T01:15:45Z,0
"Data iq orang2 Indonesia 78 an salah, ternyata lebih rendah mungkin 20. Yakale bandingin ama warteg yg costnya pengluarannga banyak. Pemerintah bakal blanaj bahan baku lgsg dan masak sendiri, guoblok",@hasanyanuar8382,2024-12-06T16:30:29Z,0
"Angka 10rb itu angka anggaran, angka realisasinya brp? Apakah kena potongan PPN 12%?",@Samidjan-j3e,2024-12-06T10:41:09Z,0
"Di Kalimantan setiap provinsi berbeda
Provinsi termurah
Nasi kuning bungkus atau piring
15k ikan haruan/gabus
12k ayam
12k telur
2k teh manis hangat
Ini saja sdh tdk masuk akal
Bagaimana kaltim harga lbh mahal lbh tdk masuk akal
Dipastikan khusus Kalimantan makan gratis 10k 
Tdk berjalan gagal
Salam dari Kalimantan",@ZahraWidyaputri-b6t,2024-12-06T04:01:15Z,0
"Alhamdulillah,yang penting membantu anak2 makan bergizi gratis.daripada zonk",@suhardisuhardi1001,2024-12-06T02:12:45Z,2
"itu10ribu per berapa siswa? Beli kuantitas bahan makanan dalam jumlah besar, bukan eceran, dan beli lokal. Yg tidak dihitung adalah fasilitas dapur besar beserta peralatan dll, SDM, transportasi. Coba anda lihat di India utk dapur besar makanan 2 juta siswa lalu anda bandingkan kira2 di Indonesia bagaimana. Jurnalis, tidak hanya ke warteg saja. 😑",@brodomasmu3938,2024-12-05T18:56:17Z,0
10 rb untuk orang yg Benar benar tidak mampu itu sangat besar manfaatnya,@AnjasGunawan17,2024-12-05T08:56:57Z,1
Bener juga bro..,@SejitAjit-fs5nk,2024-12-06T13:03:20Z,0
Banyakin bersyurkur jadi orang!!!  Makanya kalau kalian merasa hidup pas2an ga berubah. Alloh yah makin enggan kasih apapun. Katanya negara beragama islam terbesar. Bersyukur ajah ga mampu!!!,@rinduselalu6974,2024-12-05T06:20:34Z,1
Cukup....,@dewibulan4553,2024-12-05T03:15:16Z,0
"10rb per anak cukup.. 
Masak nya kan ga satu2.. 
Pedagang jauh lebih faham..

Itu untuk jateng.. 
Kalau lain nya ga paham..",@shakilla312,2024-12-04T21:15:04Z,0
Yuk yang punya rumah makan muncul,@syarifhidayat5999,2024-12-04T06:48:00Z,0
"Lah makan seperti itu ma di zaman ini biasa lur, kalo di ligat nilai gizinya itu minim lur, karena makanan yg bergizi itu ya di lihat dari bahan2 yg berkualitas, bukan yg minimalis, kalau ikan daging dan telur pastinya pilih yg berkualitas, termasuk susu dan buahnya, begitu juga penyajianya perlu ada fariasi, tidak telur terus rahu2 wudunen. Coba lur lihat yg sudah berjalan seperti apa???🙏",@AgusMargono-kr7ye,2024-12-04T06:30:46Z,0
Kualitas gizi kalau bahan tetap sama tapi volume berbeda yabhasilmyanpasti berbeda apalagi kalau Baha’n ya berubah pasti adabperbedaan,@gufroniars8342,2024-12-04T05:26:21Z,0
"Ntr jg turun lg
Kalo ga ngutang  sana sini lg ini program Makan bergizi ngutang 😂",@gnsisokane1327,2024-12-03T23:50:44Z,0
